image_id,image_path,annotation_index,category,is_valid_bbox,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,mask_area,is_tiny_defect,is_giant_defect,defect_size_class
541,images/513.bmp,1,crack,1,139.351,183.5762,370.5043,24.239,8980.6645,2924.0,0,0,normal
542,images/514.bmp,0,crack,1,6.6806,259.2869,60.4308,8.4851,512.7616,453.0,0,0,normal
543,images/515.bmp,0,crack,1,30.6448,67.238,87.0283,17.9882,1565.4827,269.0,0,0,normal
544,images/516.bmp,0,crack,1,41.7899,25.2081,9.1707,50.4768,462.9077,147.0,0,0,normal
545,images/517.bmp,0,crack,1,44.3836,59.9123,15.6594,9.581,150.0324,33.0,0,0,normal
546,images/518.bmp,0,crack,1,123.6453,6.9119,7.7582,15.4453,119.8276,82.0,0,0,normal
547,images/519.bmp,0,crack,1,11.0,147.0,9.0,16.0,144.0,94.0,0,0,normal
549,images/521.bmp,0,crack,1,1.0,145.0,28.0,6.0,168.0,126.0,0,0,normal
549,images/521.bmp,1,crack,1,0.0,2.0,10.0,122.0,1220.0,579.0,0,0,normal
551,images/523.bmp,0,crack,1,1.0,4.25,7.0,14.0,98.0,75.0,0,0,normal
551,images/523.bmp,1,crack,1,134.0,3.0,15.0,19.0,285.0,222.0,0,0,normal
552,images/524.bmp,0,crack,1,95.0,145.0,52.0,8.0,416.0,241.0,0,0,normal
552,images/524.bmp,1,crack,1,0.0,2.0,23.0,160.0,3680.0,1427.0,0,0,normal
553,images/525.bmp,0,crack,1,109.0,136.0,38.0,8.6008,326.8286,162.0,0,0,normal
553,images/525.bmp,1,crack,1,138.0,51.0,10.0,42.0,420.0,356.0,0,0,normal
553,images/525.bmp,2,crack,1,136.0,5.0,13.0,15.0,195.0,144.0,0,0,normal
554,images/526.bmp,0,crack,1,0.0,0.0,21.0,148.0,3108.0,1069.0,0,0,normal
555,images/527.bmp,0,crack,1,123.5142,151.7491,20.534,6.6621,136.7988,100.0,0,0,normal
556,images/528.bmp,0,crack,1,52.1857,41.8759,10.6764,7.489,79.9557,48.0,0,0,normal
557,images/529.bmp,0,crack,1,29.4749,2.3751,34.0452,37.6251,1280.9555,205.0,0,0,normal
557,images/529.bmp,1,crack,1,56.5796,2.3751,8.4109,15.3788,129.3498,85.0,0,0,normal
557,images/529.bmp,2,crack,1,35.3561,41.37,29.2508,8.283,242.2856,139.0,0,0,normal
559,images/531.bmp,0,crack,1,14.3847,2.1507,48.9166,41.0495,2008.0041,108.0,0,0,normal
560,images/532.bmp,0,crack,1,2.2949,17.7059,12.7168,29.9768,381.2076,102.0,0,0,normal
561,images/533.bmp,0,crack,1,0.0,7.0,13.0,17.0,221.0,209.0,0,0,normal
561,images/533.bmp,1,crack,1,42.0,71.0,51.0,147.0,7497.0,694.0,0,0,normal
562,images/534.bmp,0,crack,1,61.0,97.0,76.0,77.0,5852.0,3601.0,0,0,normal
562,images/534.bmp,1,crack,1,208.0,139.0,55.0,117.0,6435.0,5008.0,0,0,normal
562,images/534.bmp,2,crack,1,0.0,135.0,20.0,37.0,740.0,623.0,0,0,normal
562,images/534.bmp,3,crack,1,238.9499,61.6332,24.0501,30.237,727.2032,225.0,0,0,normal
563,images/535.bmp,0,crack,1,0.0,0.0,92.6335,203.5724,18857.6304,2762.0,0,0,normal
564,images/536.bmp,0,crack,1,0.0,89.4823,263.0,22.5954,5942.6017,1187.0,0,0,normal
565,images/537.bmp,0,crack,1,157.0,0.0,76.0,49.0,3724.0,2661.0,0,0,normal
565,images/537.bmp,1,crack,1,70.0,202.0,192.0,57.0,10944.0,6405.0,0,0,normal
565,images/537.bmp,2,crack,1,68.0,153.0,14.0,15.0,210.0,83.0,0,0,normal
565,images/537.bmp,3,crack,1,129.0,152.0,16.0,17.0,272.0,117.0,0,0,normal
565,images/537.bmp,4,crack,1,84.0,156.0,7.0,11.0,77.0,44.0,0,0,normal
567,images/539.bmp,0,crack,1,1.0,0.0,43.0,168.0,7224.0002,726.0,0,0,normal
567,images/539.bmp,1,crack,1,0.0,149.0,19.0,111.0,2108.9999,735.0,0,0,normal
567,images/539.bmp,2,crack,1,57.9174,0.1823,120.9256,260.8177,31539.5309,2135.0,0,0,normal
568,images/540.bmp,0,crack,1,0.0,0.0,134.5291,197.0,26502.2234,2655.0,0,0,normal
569,images/541.bmp,0,crack,1,0.0,0.0,20.0098,44.2898,886.2293,345.0,0,0,normal
569,images/541.bmp,1,crack,1,19.9085,60.4896,53.1138,199.5045,10596.449,824.0,0,0,normal
570,images/542.bmp,0,crack,1,110.0,5.0,126.0,614.0,77364.0,7940.0,0,0,normal
571,images/543.bmp,0,crack,1,74.2223,191.0,470.7777,431.8222,203292.2785,96816.0,0,1,giant
573,images/545.bmp,0,crack,1,352.0,71.0,28.0,508.0,14224.0,3987.0,0,0,normal
574,images/546.bmp,0,crack,1,252.611,614.8362,28.7771,8.4986,244.5647,116.0,0,0,normal
575,images/547.bmp,0,crack,1,468.4122,0.0,77.0,14.0,1078.0006,279.0,0,0,normal
575,images/547.bmp,1,crack,1,508.0,600.0,32.0,21.0,672.0,515.0,0,0,normal
575,images/547.bmp,2,crack,1,106.0,606.0,27.0,15.0,405.0,322.0,0,0,normal
575,images/547.bmp,3,crack,1,78.1689,451.4288,8.0,71.0,568.0,365.0,0,0,normal
576,images/548.bmp,0,crack,1,485.7725,0.5297,54.5483,64.4703,3516.7435,1328.0,0,0,normal
577,images/549.bmp,0,crack,1,331.0,596.0,66.0,27.0,1782.0,1363.0,0,0,normal
577,images/549.bmp,1,crack,1,73.0,214.0,80.0,224.0,17920.0,4661.0,0,0,normal
577,images/549.bmp,2,crack,1,110.2329,0.7671,166.0,49.0,8134.0,4387.0,0,0,normal
578,images/550.bmp,0,crack,1,518.0,203.0,29.0,179.0,5191.0,3808.0,0,0,normal
578,images/550.bmp,1,crack,1,370.0,602.0,47.0,21.0,987.0,628.0,0,0,normal
578,images/550.bmp,2,crack,1,497.0,601.0,51.0,22.0,1122.0,878.0,0,0,normal
578,images/550.bmp,3,crack,1,467.0,0.0,48.0,22.0,1056.0,918.0,0,0,normal
578,images/550.bmp,4,crack,1,331.0,1.0,30.0,16.0,480.0,358.0,0,0,normal
580,images/552.bmp,0,crack,1,389.0,0.0,126.0,15.0,1890.0,1232.0,0,0,normal
580,images/552.bmp,1,crack,1,529.0,52.0,19.0,159.0,3021.0,1765.0,0,0,normal
580,images/552.bmp,2,crack,1,378.9965,612.0,168.0,11.0,1848.0,995.0,0,0,normal
583,images/555.bmp,0,crack,1,374.0,16.808,36.0,598.0,21528.0,6479.0,0,0,normal
584,images/556.bmp,0,crack,1,254.371,63.0,93.629,485.0,45410.0787,3860.0,0,0,normal
586,images/558.bmp,0,crack,1,385.0,6.0,119.0,457.0,54383.0,5161.0,0,0,normal
587,images/559.bmp,0,crack,1,414.5342,125.5342,38.0,206.0,7828.0,1251.0,0,0,normal
588,images/560.bmp,0,crack,1,90.0,36.0,119.0,583.0,69377.0,8028.0,0,0,normal
590,images/562.bmp,0,crack,1,234.0,0.0,37.0,619.0,22903.0,6590.0,0,0,normal
591,images/563.bmp,0,crack,1,355.0,8.0,107.0,615.0,65805.0,6070.0,0,0,normal
593,images/565.bmp,0,crack,1,354.0,121.0,10.0,360.0,3600.0,2147.0,0,0,normal
595,images/567.bmp,0,crack,1,264.0,41.0,28.0,529.0,14812.0,4500.0,0,0,normal
596,images/568.bmp,0,crack,1,336.0,0.0,18.0,614.0276,11052.4959,6126.0,0,0,normal
597,images/569.bmp,0,crack,1,397.0,66.0,59.0,554.0,32686.0,5095.0,0,0,normal
598,images/570.bmp,0,crack,1,296.0,104.0,13.0,394.0,5122.0,3050.0,0,0,normal
599,images/571.bmp,0,crack,1,305.0,105.0,23.0,400.0,9200.0,3176.0,0,0,normal
600,images/572.bmp,0,crack,1,276.0,36.0,49.0,543.0,26607.0,5556.0,0,0,normal
601,images/573.bmp,0,crack,1,392.0,9.0,102.0,605.0,61710.0,6705.0,0,0,normal
602,images/574.bmp,0,crack,1,299.0,93.0,10.0,426.0,4260.0,3235.0,0,0,normal
603,images/575.bmp,0,crack,1,294.0,77.0,9.0,449.0,4041.0,2701.0,0,0,normal
604,images/576.bmp,0,crack,1,250.0,92.0,22.0,494.0,10868.0,6781.0,0,0,normal
605,images/577.bmp,0,crack,1,333.0,64.0,19.0,503.0,9557.0,3441.0,0,0,normal
606,images/578.bmp,0,crack,1,414.0,90.0,92.0,505.0,46460.0,5249.0,0,0,normal
607,images/579.bmp,0,crack,1,271.0,97.0,23.0,414.0,9522.0,3991.0,0,0,normal
608,images/580.bmp,0,crack,1,280.0,99.0,37.0,410.0,15170.0,2471.0,0,0,normal
609,images/581.bmp,0,crack,1,383.0,17.0,63.0,603.0,37989.0,6885.0,0,0,normal
610,images/582.bmp,0,crack,1,157.0,161.0,20.0,217.0,4340.0,1487.0,0,0,normal
611,images/583.bmp,0,crack,1,312.0,92.0,17.0,437.0,7429.0,2985.0,0,0,normal
612,images/584.bmp,0,crack,1,142.0,52.0,83.0,566.0,46978.0,5731.0,0,0,normal
613,images/585.bmp,0,crack,1,248.0,37.0,70.0,582.0,40740.0,5546.0,0,0,normal
615,images/587.bmp,0,crack,1,237.0,52.0,12.0,418.0,5016.0,3335.0,0,0,normal
616,images/588.bmp,0,crack,1,322.0,37.0,10.0,477.0,4770.0,3513.0,0,0,normal
618,images/590.bmp,0,crack,1,279.0,100.0,14.0,443.0,6202.0,3284.0,0,0,normal
619,images/591.bmp,0,crack,1,323.0,82.0,23.0,469.0,10787.0,3916.0,0,0,normal
620,images/592.bmp,0,crack,1,119.0,82.0,74.0,519.0,38406.0,5031.0,0,0,normal
621,images/593.bmp,0,crack,1,335.0,50.0,8.0,502.0,4016.0,2981.0,0,0,normal
622,images/594.bmp,0,crack,1,319.0,52.0,15.0,511.0,7665.0,4739.0,0,0,normal
623,images/595.bmp,0,crack,1,235.0,2.0,169.0,618.0,104442.0,5103.0,0,1,giant
624,images/596.bmp,0,crack,1,347.0,59.0,45.0,560.0,25200.0,5775.0,0,0,normal
625,images/597.bmp,0,crack,1,310.0,41.0,49.0,521.0,25529.0,4249.0,0,0,normal
626,images/598.bmp,0,crack,1,392.0,93.0,56.0,472.0,26432.0,3762.0,0,0,normal
627,images/599.bmp,0,crack,1,341.0,116.0,29.0,436.0,12644.0,3210.0,0,0,normal
628,images/600.bmp,0,crack,1,349.0,4.0,114.0,582.0,66348.0,6446.0,0,0,normal
629,images/601.bmp,0,crack,1,280.0,47.0,27.0,503.0,13581.0,4092.0,0,0,normal
630,images/602.bmp,0,crack,1,319.0,69.0,160.0,549.0,87840.0,6114.0,0,0,normal
631,images/603.bmp,0,crack,1,327.0,86.0,9.0,447.0,4023.0,2497.0,0,0,normal
632,images/604.bmp,0,crack,1,359.0,92.0,14.0,439.0,6146.0,3401.0,0,0,normal
634,images/606.bmp,0,crack,1,306.0,94.0,18.0,411.0,7398.0,2961.0,0,0,normal
635,images/607.bmp,0,crack,1,338.0,93.0,11.0,426.0,4686.0,3060.0,0,0,normal
636,images/608.bmp,0,crack,1,311.0,67.0,9.0,488.0,4392.0,3197.0,0,0,normal
637,images/609.bmp,0,crack,1,233.0,54.0,117.0,567.0,66339.0,5656.0,0,0,normal
638,images/610.bmp,0,crack,1,194.0,53.0,60.0,567.0,34020.0,5875.0,0,0,normal
640,images/612.bmp,0,crack,1,305.0,82.0,33.0,447.0,14751.0,3533.0,0,0,normal
641,images/613.bmp,0,crack,1,379.0,1.0,51.0,622.0,31722.0,7990.0,0,0,normal
642,images/614.bmp,0,crack,1,375.0,92.0,33.0,437.0,14421.0,4653.0,0,0,normal
643,images/615.bmp,0,crack,1,250.0,111.0,18.0,400.0,7200.0,3006.0,0,0,normal
644,images/616.bmp,0,crack,1,300.0,195.0,12.0,228.0,2736.0,1128.0,0,0,normal
645,images/617.bmp,0,crack,1,258.0,112.0,10.0,399.0,3990.0,2862.0,0,0,normal
646,images/618.bmp,0,crack,1,356.0,15.0,33.0,576.0,19008.0,9726.0,0,0,normal
648,images/620.bmp,0,crack,1,356.0,4.0,34.0,607.0,20638.0,10382.0,0,0,normal
649,images/621.bmp,0,crack,1,290.0,5.0,16.0,615.0,9840.0,5377.0,0,0,normal
650,images/622.bmp,0,crack,1,358.0,74.0,32.0,479.0,15328.0,3944.0,0,0,normal
651,images/623.bmp,0,crack,1,291.0,19.0,13.0,604.0,7852.0,5033.0,0,0,normal
652,images/624.bmp,0,crack,1,347.0,2.0,25.0,611.0,15275.0,5160.0,0,0,normal
653,images/625.bmp,0,crack,1,367.2185,8.3786,11.5339,205.6134,2371.5315,2003.0,0,0,normal
653,images/625.bmp,1,crack,1,368.7548,395.7725,16.1324,215.5817,3477.854,2115.0,0,0,normal
653,images/625.bmp,2,crack,1,367.9857,228.54,11.5337,154.9837,1787.5342,1501.0,0,0,normal
654,images/626.bmp,0,crack,1,265.1924,9.1456,10.0,22.2738,222.738,198.0,0,0,normal
654,images/626.bmp,1,crack,1,185.4161,11.4503,13.0616,92.8413,1212.6531,890.0,0,0,normal
654,images/626.bmp,2,crack,1,191.5573,192.4931,13.053,65.2167,851.276,624.0,0,0,normal
654,images/626.bmp,3,crack,1,193.8547,289.9125,22.2663,326.0428,7259.7567,3215.0,0,0,normal
654,images/626.bmp,4,crack,1,224.5354,579.1102,12.3013,39.9174,491.0372,380.0,0,0,normal
654,images/626.bmp,5,crack,1,209.1932,540.7545,403.527,42.9858,17345.9467,4061.0,0,0,normal
654,images/626.bmp,6,crack,1,269.7964,144.9258,10.7644,42.9831,462.689,403.0,0,0,normal
654,images/626.bmp,7,crack,1,265.9687,218.5754,22.2646,316.8277,7054.0466,3137.0,0,0,normal
655,images/627.bmp,0,crack,1,300.0504,606.6855,5.5089,14.292,78.7338,65.0,0,0,normal
655,images/627.bmp,1,crack,1,607.2917,109.0828,5.8365,5.1195,29.8798,23.0,1,0,tiny
656,images/628.bmp,0,crack,1,10.5111,52.881,332.1772,34.5375,11472.5735,3307.0,0,0,normal
656,images/628.bmp,1,crack,1,398.6726,3.7784,13.8302,127.3629,1761.4579,1210.0,0,0,normal
656,images/628.bmp,2,crack,1,378.7525,88.9342,22.2463,129.6332,2883.863,1282.0,0,0,normal
656,images/628.bmp,3,crack,1,396.3694,190.1849,13.834,230.9269,3194.6461,2258.0,0,0,normal
656,images/628.bmp,4,crack,1,394.075,571.4467,12.286,51.4087,631.6062,486.0,0,0,normal
656,images/628.bmp,5,crack,1,399.4383,464.8116,10.7647,44.5176,479.2178,417.0,0,0,normal
656,images/628.bmp,6,crack,1,403.5056,21.6524,212.0517,9.534,2021.701,1665.0,0,0,normal
657,images/629.bmp,0,crack,1,9.7458,3.7758,408.8966,328.3517,134261.8995,10389.0,0,1,giant
657,images/629.bmp,1,crack,1,404.0397,477.0842,10.0,52.1912,521.9119,500.0,0,0,normal
657,images/629.bmp,2,crack,1,400.9836,357.427,14.5903,65.2197,951.5755,629.0,0,0,normal
658,images/630.bmp,0,crack,1,9.7439,562.2337,602.9779,11.5342,6954.8558,5916.0,0,0,normal
660,images/632.bmp,0,crack,1,83.0,304.0,463.0,31.0,14353.0,6047.0,0,0,normal
661,images/633.bmp,0,crack,1,73.4142,227.7729,475.637,13.8352,6580.5426,4674.0,0,0,normal
662,images/634.bmp,0,crack,1,76.0,288.0,466.0,19.0,8854.0,4574.0,0,0,normal
664,images/636.bmp,0,crack,1,78.0,375.0,467.0,47.0,21949.0,5140.0,0,0,normal
666,images/638.bmp,0,crack,1,77.0,404.0,468.0,64.0,29952.0,3555.0,0,0,normal
670,images/642.bmp,0,crack,1,198.4537,272.2653,346.7621,12.3011,4265.5511,3389.0,0,0,normal
672,images/644.bmp,0,crack,1,187.0,228.0,360.0,16.0,5760.0,2318.0,0,0,normal
676,images/648.bmp,0,crack,1,74.291,204.0,472.0568,29.518,13934.168,11396.0,0,0,normal
676,images/648.bmp,1,crack,1,76.0,323.0,472.0,109.0,51448.0,25526.0,0,0,normal
677,images/649.bmp,0,crack,1,76.0,151.0,470.0,49.0,23030.0,4557.0,0,0,normal
678,images/650.bmp,0,crack,1,78.0,3.0,470.0,621.0,291869.9905,53362.0,0,1,giant
679,images/651.bmp,0,crack,1,77.0,394.0,470.4831,125.0,58810.3867,26152.0,0,0,normal
680,images/652.bmp,0,crack,1,80.0,233.0,460.0,15.0,6900.0,3734.0,0,0,normal
681,images/653.bmp,0,crack,1,78.0,217.0,470.0,17.0,7990.0,4407.0,0,0,normal
682,images/654.bmp,0,crack,1,73.9142,411.0,472.0858,115.4741,54513.6588,28747.0,0,0,normal
684,images/656.bmp,0,crack,1,73.0,337.0,471.0,27.0,12717.0,4520.0,0,0,normal
685,images/657.bmp,0,crack,1,74.0,270.0,472.0,79.0,37288.0,27023.0,0,0,normal
685,images/657.bmp,1,crack,1,74.7671,511.0,473.0,77.0,36420.9982,16954.0,0,0,normal
686,images/658.bmp,0,crack,1,127.1138,365.8546,421.936,20.7361,8749.3257,4144.0,0,0,normal
687,images/659.bmp,0,crack,1,74.0,1.0,473.0,314.0,148521.9987,41335.0,0,1,giant
689,images/661.bmp,0,crack,1,166.0,260.0,368.0,19.0,6992.0,2733.0,0,0,normal
690,images/662.bmp,0,crack,1,75.0,355.0,471.0,13.0,6123.0,4138.0,0,0,normal
696,images/668.bmp,0,crack,1,89.0,390.0,458.0,34.0,15572.0,5957.0,0,0,normal
697,images/669.bmp,0,crack,1,83.0,61.0,462.0,188.0,86856.0,5890.0,0,0,normal
698,images/670.bmp,0,crack,1,75.0,27.0,473.0,589.0,278597.0045,93330.0,0,1,giant
699,images/671.bmp,0,crack,1,74.9448,197.674,472.7109,13.3243,6298.5399,3740.0,0,0,normal
702,images/674.bmp,0,crack,1,75.0,361.0,471.0,16.0,7536.0,4559.0,0,0,normal
703,images/675.bmp,0,crack,1,180.0,6.0,39.0,609.0,23751.0,10063.0,0,0,normal
704,images/676.bmp,0,crack,1,77.0,388.0,467.0,26.0,12142.0,4300.0,0,0,normal
705,images/677.bmp,0,crack,1,77.0,294.0,449.0,18.0,8082.0,4335.0,0,0,normal
706,images/678.bmp,0,crack,1,76.0,267.0,472.0,19.0,8968.0,4052.0,0,0,normal
707,images/679.bmp,0,crack,1,75.0,204.0,473.0,40.0,18920.0,4069.0,0,0,normal
708,images/680.bmp,0,crack,1,146.0,141.0,39.0,453.0,17667.0,2949.0,0,0,normal
708,images/680.bmp,1,crack,1,125.7574,7.9739,40.3803,105.6564,4266.4365,1118.0,0,0,normal
709,images/681.bmp,0,crack,1,74.4485,323.9288,468.5515,97.0712,45482.858,7555.0,0,0,normal
709,images/681.bmp,1,crack,1,75.0,253.0,470.0,29.0,13630.0,8844.0,0,0,normal
710,images/682.bmp,0,crack,1,94.0,235.0,443.0,13.0,5759.0,3295.0,0,0,normal
711,images/683.bmp,0,crack,1,86.0,217.0,462.0,16.0,7392.0,4340.0,0,0,normal
713,images/685.bmp,0,crack,1,78.0,177.0,464.0,131.0,60784.0,5391.0,0,0,normal
715,images/687.bmp,0,crack,1,81.0,386.0,464.0,49.0,22736.0,4889.0,0,0,normal
716,images/688.bmp,0,crack,1,75.0,451.0,471.0,70.0,32970.0,4903.0,0,0,normal
717,images/689.bmp,0,crack,1,78.0,211.0,461.0,19.0,8759.0,3636.0,0,0,normal
718,images/690.bmp,0,crack,1,74.0,227.0,474.0,18.0,8532.0,4662.0,0,0,normal
719,images/691.bmp,0,crack,1,358.0,320.0,185.0,16.0,2960.0,1812.0,0,0,normal
720,images/692.bmp,0,crack,1,86.0,370.0,459.0,12.0,5508.0,4278.0,0,0,normal
721,images/693.bmp,0,crack,1,88.0,203.0,457.0,17.0,7769.0,4643.0,0,0,normal
722,images/694.bmp,0,crack,1,75.0,345.0,468.0,19.0,8892.0,6505.0,0,0,normal
723,images/695.bmp,0,crack,1,131.0,165.0,402.0,22.0,8844.0,3437.0,0,0,normal
724,images/696.bmp,0,crack,1,79.0,243.0,468.0,19.0,8892.0,4795.0,0,0,normal
725,images/697.bmp,0,crack,1,75.0,203.0,465.0,25.0,11625.0,5165.0,0,0,normal
726,images/698.bmp,0,crack,1,86.0,392.0,451.0,17.0,7667.0,3906.0,0,0,normal
726,images/698.bmp,1,crack,1,76.0,226.0,469.0,16.0,7504.0,3955.0,0,0,normal
727,images/699.bmp,0,crack,1,185.0,226.0,361.0,17.0,6137.0,2211.0,0,0,normal
728,images/700.bmp,0,crack,1,71.0,531.0,29.0,78.0,2262.0,1488.0,0,0,normal
730,images/702.bmp,0,crack,1,174.0,317.0,368.0,28.0,10304.0,3425.0,0,0,normal
731,images/703.bmp,0,crack,1,70.42,507.0,25.9777,116.4796,3025.8777,2254.0,0,0,normal
732,images/704.bmp,0,crack,1,158.0,147.0,389.0,41.0,15949.0,4382.0,0,0,normal
733,images/705.bmp,0,crack,1,74.0,399.0,473.0,28.0,13244.0,5028.0,0,0,normal
734,images/706.bmp,0,crack,1,75.0,434.0,470.0,18.0,8460.0,4514.0,0,0,normal
735,images/707.bmp,0,crack,1,112.0,186.0,432.0,29.0,12528.0,4137.0,0,0,normal
737,images/709.bmp,0,crack,1,75.0,447.0,469.0,132.0,61908.0,4347.0,0,0,normal
738,images/710.bmp,0,crack,1,73.0,138.0,473.0,24.0,11352.0,5548.0,0,0,normal
739,images/711.bmp,0,crack,1,77.0,121.0,468.0,20.0,9360.0,3939.0,0,0,normal
740,images/712.bmp,0,crack,1,76.0,261.0,457.0,23.0,10511.0,4223.0,0,0,normal
741,images/713.bmp,0,crack,1,404.0,7.0,14.0,608.0,8512.0,3407.0,0,0,normal
743,images/715.bmp,0,crack,1,166.0,236.0,379.0,20.0,7580.0,2838.0,0,0,normal
744,images/716.bmp,0,crack,1,118.9134,362.2502,427.6039,21.8015,9322.3863,3373.0,0,0,normal
745,images/717.bmp,0,crack,1,74.9486,296.8141,473.3344,20.7382,9816.1136,4688.0,0,0,normal
746,images/718.bmp,0,crack,1,253.0,307.0,292.0,33.0,9636.0,1873.0,0,0,normal
747,images/719.bmp,0,crack,1,76.0,165.0,467.0,32.0,14944.0,3777.0,0,0,normal
748,images/720.bmp,0,crack,1,76.0,353.0,471.0,99.0,46629.0,4598.0,0,0,normal
749,images/721.bmp,0,crack,1,78.0,187.0,470.0,31.0,14570.0,4500.0,0,0,normal
750,images/722.bmp,0,crack,1,82.0,441.0,463.0,36.0,16668.0,5332.0,0,0,normal
751,images/723.bmp,0,crack,1,73.0,415.0,471.0,18.0,8478.0,5273.0,0,0,normal
752,images/724.bmp,0,crack,1,76.7156,198.8553,468.2675,9.5342,4464.5466,3696.0,0,0,normal
754,images/726.bmp,0,crack,1,81.0,167.0,464.0,64.0,29696.0,4185.0,0,0,normal
755,images/727.bmp,0,crack,1,78.0,235.0,470.0,14.0,6580.0,3023.0,0,0,normal
756,images/728.bmp,0,crack,1,73.0,48.0,49.0,564.8631,27678.2832,20742.0,0,0,normal
757,images/729.bmp,0,crack,1,166.3698,317.5342,375.0,11.0,4125.0,3170.0,0,0,normal
758,images/730.bmp,0,crack,1,76.4827,289.1417,468.7332,11.5341,5406.4389,4592.0,0,0,normal
759,images/731.bmp,0,crack,1,87.0,196.0,458.0,20.0,9160.0,4268.0,0,0,normal
760,images/732.bmp,0,crack,1,79.0,192.0,466.0,25.0,11650.0,4222.0,0,0,normal
761,images/733.bmp,0,crack,1,77.0,368.0,464.0,36.0,16704.0,5076.0,0,0,normal
763,images/735.bmp,0,crack,1,79.0,388.0,467.0,28.0,13076.0,4779.0,0,0,normal
765,images/737.bmp,0,crack,1,81.0,371.0,461.0,21.0,9681.0,4172.0,0,0,normal
766,images/738.bmp,0,crack,1,79.0,356.0,463.0,24.0,11112.0,3510.0,0,0,normal
769,images/741.bmp,0,crack,1,78.0,68.0,461.0,77.0,35497.0,5142.0,0,0,normal
769,images/741.bmp,1,crack,1,76.0,313.0,470.0,24.0,11280.0,4682.0,0,0,normal
770,images/742.bmp,0,crack,1,73.2329,414.0,466.7671,19.0,8868.5751,4594.0,0,0,normal
771,images/743.bmp,0,crack,1,177.0,385.0,371.0,28.0,10388.0,3215.0,0,0,normal
772,images/744.bmp,0,crack,1,73.7651,187.3829,475.102,14.0683,6683.8687,5128.0,0,0,normal
773,images/745.bmp,0,crack,1,78.2504,137.4868,469.0335,15.67,7349.7686,3687.0,0,0,normal
773,images/745.bmp,1,crack,1,77.0,450.0,467.0,16.0,7472.0,5276.0,0,0,normal
774,images/746.bmp,0,crack,1,74.0,369.0,472.0,18.0,8496.0,4713.0,0,0,normal
776,images/748.bmp,0,crack,1,75.0,465.0,465.0,23.0,10695.0,7840.0,0,0,normal
777,images/749.bmp,0,crack,1,82.0,44.0,463.0,180.0,83340.0018,36809.0,0,0,normal
777,images/749.bmp,1,crack,1,71.0,572.0,386.0,48.0,18528.0,10548.0,0,0,normal
779,images/751.bmp,0,crack,1,77.0,230.0,469.0,20.0,9380.0,4323.0,0,0,normal
781,images/753.bmp,0,crack,1,78.0,219.0,465.0,20.0,9300.0,5660.0,0,0,normal
782,images/754.bmp,0,crack,1,183.0,335.0,365.0,12.0,4380.0,2559.0,0,0,normal
783,images/755.bmp,0,crack,1,85.0,417.0,462.0,26.0,12012.0,5181.0,0,0,normal
784,images/756.bmp,0,crack,1,76.0,157.0,467.0,39.0,18213.0,6338.0,0,0,normal
785,images/757.bmp,0,crack,1,102.0,295.0,426.0,14.0,5964.0,3831.0,0,0,normal
786,images/758.bmp,0,crack,1,81.0,162.0,466.0,121.0,56386.0,5132.0,0,0,normal
787,images/759.bmp,0,crack,1,75.0,147.0,471.0,81.0,38151.0,4233.0,0,0,normal
788,images/760.bmp,0,crack,1,202.0,355.0,342.0,25.0,8550.0,2927.0,0,0,normal
789,images/761.bmp,0,crack,1,73.0,432.0,475.0,21.0,9975.0,4536.0,0,0,normal
790,images/762.bmp,0,crack,1,169.0,319.0,378.0,24.0,9072.0,3394.0,0,0,normal
793,images/765.bmp,0,crack,1,89.0,252.0,451.0,22.0,9922.0,4980.0,0,0,normal
794,images/766.bmp,0,crack,1,79.0,183.0,465.0,108.0,50220.0,3931.0,0,0,normal
796,images/768.bmp,0,crack,1,75.0,211.0,469.0,33.0,15477.0,4680.0,0,0,normal
797,images/769.bmp,0,crack,1,76.0,279.0,459.0,14.0,6426.0,4790.0,0,0,normal
798,images/770.bmp,0,crack,1,76.0,339.0,412.0,21.0,8652.0,3978.0,0,0,normal
799,images/771.bmp,0,crack,1,77.0,361.0,464.0,13.0,6032.0,4496.0,0,0,normal
800,images/772.bmp,0,crack,1,74.0,257.0,452.0,11.0,4972.0,3849.0,0,0,normal
801,images/773.bmp,0,crack,1,74.0,243.0,471.0,38.0,17898.0,3974.0,0,0,normal
802,images/774.bmp,0,crack,1,75.0,449.0,467.0,22.0,10274.0,6809.0,0,0,normal
803,images/775.bmp,0,crack,1,80.0,387.0,464.0,62.0,28768.0,5343.0,0,0,normal
804,images/776.bmp,0,crack,1,76.0,289.0,467.0,19.0,8873.0,4345.0,0,0,normal
806,images/778.bmp,0,crack,1,77.0,311.0,431.0,21.0,9051.0,4298.0,0,0,normal
807,images/779.bmp,0,crack,1,75.0,134.0,460.0,40.0,18400.0,5432.0,0,0,normal
808,images/780.bmp,0,crack,1,74.0,263.0,410.0,11.0,4510.0,3677.0,0,0,normal
809,images/781.bmp,0,crack,1,75.0,124.0,472.0,45.0,21240.0,5111.0,0,0,normal
810,images/782.bmp,0,crack,1,78.0,193.0,461.0,29.0,13369.0,4516.0,0,0,normal
812,images/784.bmp,0,crack,1,95.0,167.0,440.0,15.0,6600.0,4626.0,0,0,normal
813,images/785.bmp,0,crack,1,75.0,450.0,472.0,37.0,17464.0,6840.0,0,0,normal
